ID_Alumno,Nombre_Apellido,Edad,Genero,Email,Comision,Turno,Fecha_Inscripcion,Actividad,Tipo_Actividad,Fecha_Limite,Fecha_Entrega,Nota,Estado_Entrega
A00359,Lucas Garcia,28,M,lucas.garcia359@alumnos.tup.edu.ar,B1,Tarde,2026-03-05,Quiz_02,Quiz,2026-04-27,2026-04-24,5.1,a tiempo
A00233,Lucia Luna,19,F,lucia.luna233@alumnos.tup.edu.ar,C4,Noche,11/03/2026,Quiz_02,Quiz,2026-04-27,2026-04-26,7.4,a tiempo
A00688,Benjamin Herrera,18,M,benjamin.herrera688@alumnos.tup.edu.ar,C3,Noche,2026-02-21,TP_03,TP,2026-05-11,2026-05-07,6.4,A TIEMPO
A00410,Victoria Molina,17,M,victoria.molina410@alumnos.tup.edu.ar,A3,Mañana,2026-02-23,TP_04,TP,08-06-2026,,,No entrego
A00384,MIA ACOSTA,27,F,mia.acosta384@alumnos.tup.edu.ar,B1,Tarde,2026-03-11,TP_02,TP,2026-04-13,2026-04-12,7.4,a tiempo
A00162,Mateo Benitez,17,F,mateo.benitez162@alumnos.tup.edu.ar,C2,Noche,2026-02-17,TP_03,TP,2026-05-11,2026-05-11,3.9,A tiempo
A00372,Santino Acosta,27,F,santino.acosta372@alumnos.tup.edu.ar,C2,Noche,01/03/2026,Parcial_01,Parcial,22/06/2026,,,NO ENTREGO
A00684,Mia Luna,17,F,mia.luna684@alumnos.tup.edu.ar,B2,Tarde,2026-02-28,Quiz_02,Quiz,2026-04-27,2026-04-26,6.3,A tiempo
A00492,Olivia Ramirez,17,Masculino,olivia.ramirez492@alumnos.tup.edu.ar,C4,Noche,2026-02-26,TP_03,TP,11/05/2026,2026-05-06,"4,8",A tiempo
A00418,FLORENCIA FERNANDEZ,18,Masculino,florencia.fernandez418@alumnos.tup.edu.ar,B2,Tarde,14/02/2026,Quiz_01,Quiz,2026-03-30,2026-04-11,5.1,Tarde
A00448,VICTORIA CASTRO,17,Masculino,victoria.castro448@alumnos.tup.edu.ar,C3,Noche,2026-03-06,TP_04,TP,08-06-2026,2026-06-08,"5,5",A tiempo
A00656,Bautista Rodriguez,18,Femenino,bautista.rodriguez656@alumnos.tup.edu.ar,B1,Tarde,2026-02-20,TP_02,TP,2026-04-13,2026-04-23,3.4,tarde
A00505,Lautaro Romero,26,Femenino,lautaro.romero505@alumnos.tup.edu.ar,B1,Tarde,2026-02-28,TP_04,TP,2026-06-08,,,No entrego
A00387,Manuel Ramirez,17,F,manuel.ramirez387@alumnos.tup.edu.ar,A3,Mañana,2026-03-01,TP_03,TP,11/05/2026,2026-05-19,5.1,Tarde
A00045,Olivia Romero,18,X,olivia.romero45@alumnos.tup.edu.ar, a1 ,Mañana,2026-03-07,Quiz_03,Quiz,2026-05-25,20-05-2026,6.6,a tiempo
A00370,BAUTISTA TORRES,23,M,bautista.torres370@alumnos.tup.edu.ar, b1 ,Tarde,2026-03-11,TP_04,TP,08/06/2026,2026-06-11,6.3,Tarde
A00388,  Delfina Lopez ,26,Masculino,delfina.lopez388@alumnos.tup.edu.ar,C3,Noche,07/03/2026,Quiz_03,Quiz,2026-05-25,2026-05-21,7.1,A TIEMPO
A00571,Catalina Gonzalez,23,Femenino,catalina.gonzalez571@alumnos.tup.edu.ar,A1,Mañana,26/02/2026,Quiz_01,Quiz,2026-03-30,2026-03-28,8.4,A TIEMPO
A00678,Thiago Diaz,23,Masculino,thiago.diaz678@alumnos.tup.edu.ar,C4,Noche,28/02/2026,TP_02,TP,2026-04-13,2026-04-09,5.0,A TIEMPO
A00439,Olivia Torres,17,M,olivia.torres439@alumnos.tup.edu.ar,C2,Noche,25/02/2026,Quiz_01,Quiz,2026-03-30,25/03/2026,"9,3",a tiempo
A00562,BRUNO FERNANDEZ,21,F,bruno.fernandez562@alumnos.tup.edu.ar,B2,Tarde,2026-02-22,TP_04,TP,2026-06-08,2026-06-04,7.9,A TIEMPO
A00025,Santino Ruiz,20,F,santino.ruiz25@alumnos.tup.edu.ar,B1,Tarde,26/02/2026,TP_04,TP,08/06/2026,04-06-2026,4.0,a tiempo
A00355,Maximo Nuñez,24,F,maximo.nuñez355@alumnos.tup.edu.ar,A3,Mañana,10-03-2026,TP_01,TP,16/03/2026,2026-03-12,8.1,A tiempo
A00252,Emma Rojas,29,M,emma.rojas252@alumnos.tup.edu.ar,C1,Noche,16-02-2026,Quiz_02,Quiz,2026-04-27,24/04/2026,4.8,a tiempo
A00406,Diego Fernandez,17,M,diego.fernandez406@alumnos.tup.edu.ar,C3,Noche,2026-03-01,Parcial_01,Parcial,22-06-2026,2026-06-22,5.7,A tiempo
A00343,Lucia Ramirez,18,M,lucia.ramirez343@alumnos.tup.edu.ar,B2,Tarde,03-03-2026,Quiz_03,Quiz,25-05-2026,,,NO ENTREGO
A00276,Santino Ortiz,25,F,santino.ortiz276@alumnos.tup.edu.ar,A3,Mañana,14/02/2026,Quiz_01,Quiz,2026-03-30,2026-03-27,6.1,a tiempo
A00310,Guadalupe Ortiz,21,M,guadalupe.ortiz310@alumnos.tup.edu.ar,B2,Tarde,2026-02-25,Parcial_01,Parcial,2026-06-22,2026-06-29,5.0,TARDE
A00693,Pilar Romero,19,M,pilar.romero693@alumnos.tup.edu.ar,B1,Tarde,2026-02-24,Quiz_01,Quiz,2026-03-30,2026-03-31,9.1,tarde
A00095,Bruno Diaz,29,F,bruno.diaz95@alumnos.tup.edu.ar,B2,Tarde,2026-02-15,TP_04,TP,2026-06-08,07-06-2026,5.3,A TIEMPO
A00150,Florencia Sosa,17,F,florencia.sosa150@alumnos.tup.edu.ar,A2,Mañana,2026-03-03,TP_01,TP,2026-03-16,13/03/2026,6.7,A tiempo
A00172,Agustin Sanchez,23,M,agustin.sanchez172@alumnos.tup.edu.ar,C3,Noche,02/03/2026,Quiz_02,Quiz,27/04/2026,2026-04-24,6.4,A tiempo
A00344,Renata Ramirez,27,Femenino,renata.ramirez344@alumnos.tup.edu.ar,C2,Noche,2026-02-27,Quiz_02,Quiz,2026-04-27,2026-05-01,4.4,Tarde
A00425,Bautista Castro,28,Femenino,bautista.castro425@alumnos.tup.edu.ar,C3,NOCHE,2026-03-06,TP_04,TP,2026-06-08,2026-06-06,"8,0",A TIEMPO
A00317,Pilar Aguirre,22,Masculino,pilar.aguirre317@alumnos.tup.edu.ar,C2,Noche,10/03/2026,TP_03,TP,11/05/2026,2026-05-06,8.6,a tiempo
A00284,Florencia Herrera,20,Femenino,florencia.herrera284@alumnos.tup.edu.ar,C4,Noche,08/03/2026,Parcial_01,Parcial,22/06/2026,,,no entregó
A00625,Thiago Gonzalez,21,Masculino,thiago.gonzalez625@alumnos.tup.edu.ar,C1,Noche,2026-03-05,Parcial_01,Parcial,2026-06-22,,,No entrego
A00203,Gabriel Molina,20,Femenino,gabriel.molina203@alumnos.tup.edu.ar,B2,Tarde,2026-02-17,Quiz_03,Quiz,2026-05-25,,,No entrego
A00691,Victoria Rojas,22,Masculino,victoria.rojas691@alumnos.tup.edu.ar,A2,Mañana,26/02/2026,Quiz_03,Quiz,25-05-2026,,,No entrego
A00119,Tomas Vega,21,Femenino,tomas.vega119@alumnos.tup.edu.ar,B2,Tarde,2026-03-09,TP_02,TP,2026-04-13,,,no entregó
A00247,  Joaquin Benitez ,25,M,joaquin.benitez247@alumnos.tup.edu.ar,A1,Mañana,2026-03-10,Quiz_01,Quiz,2026-03-30,2026-03-26,7.1,a tiempo
A00034,Valentino Ortiz,26,Masculino,valentino.ortiz34@alumnos.tup.edu.ar,C1,Noche,18/02/2026,Parcial_01,Parcial,2026-06-22,2026-06-17,8.5,A TIEMPO
A00384,MIA ACOSTA,27,F,mia.acosta384@alumnos.tup.edu.ar,B1,Tarde,2026-03-11,TP_03,TP,11/05/2026,,,No entrego
A00660,Sofia Flores,31,Femenino,sofia.flores660@alumnos.tup.edu.ar,C1,Noche,2026-03-01,TP_04,TP,2026-06-08,,,NO ENTREGO
A00480,Ignacio Herrera,17,M,ignacio.herrera480@alumnos.tup.edu.ar,C1,Noche,01/03/2026,TP_01,TP,16/03/2026,2026-03-16,8.0,A TIEMPO
A00445,Paula Alvarez,22,Masculino,paula.alvarez445@alumnos.tup.edu.ar,B1,TARDE,06-03-2026,Parcial_01,Parcial,22/06/2026,2026-06-19,6.5,A TIEMPO
A00046,Ignacio Molina,19,F,ignacio.molina46@alumnos.tup.edu.ar,A3,Mañana,04/03/2026,TP_02,TP,2026-04-13,2026-04-18,2.3,tarde
A00065,Federico Medina,20,M,federico.medina65@alumnos.tup.edu.ar,A2,Mañana,2026-03-07,Quiz_01,Quiz,2026-03-30,29/03/2026,7.7,A tiempo
A00044,Gabriel Rojas,20,M,gabriel.rojas44@alumnos.tup.edu.ar,B2,Tarde,2026-02-17,Quiz_01,Quiz,2026-03-30,,,no entregó
A00007,Pilar Gonzalez,28,F,pilar.gonzalez7@alumnos.tup.edu.ar,B1,Tarde,2026-02-14,TP_02,TP,2026-04-13,,,NO ENTREGO
A00377,Delfina Garcia,19,F,delfina.garcia377@alumnos.tup.edu.ar,B2,Tarde,2026-03-01,TP_01,TP,16/03/2026,12/03/2026,7.2,A tiempo
A00615,Agustin Nuñez,17,F,agustin.nuñez615@alumnos.tup.edu.ar,C1,Noche,2026-02-17,TP_01,TP,2026-03-16,2026-03-27,6.1,TARDE
A00314,Bautista Sosa,20,F,bautista.sosa314@alumnos.tup.edu.ar,B1,Tarde,2026-03-03,Quiz_03,Quiz,2026-05-25,,,
A00696,  Joaquin Sosa ,22,M,joaquin.sosa696@alumnos.tup.edu.ar, c2 ,Noche,22/02/2026,Parcial_01,Parcial,22/06/2026,,,NO ENTREGO
A00426,Manuel Fernandez,24,F,manuel.fernandez426@alumnos.tup.edu.ar,C2,Noche,2026-02-22,TP_01,TP,2026-03-16,2026-03-25,7.3,tarde
A00671,Agustin Cabrera,23,Masculino,agustin.cabrera671@alumnos.tup.edu.ar,B1,Tarde,2026-02-24,Quiz_01,Quiz,2026-03-30,2026-03-26,"6,2",a tiempo
A00572,Federico Gonzalez,12,M,,B2,Tarde,2026-03-11,Parcial_01,Parcial,22/06/2026,20/06/2026,7.4,A TIEMPO
A00244,Agustin Sanchez,17,Masculino,agustin.sanchez244@alumnos.tup.edu.ar,A2,Mañana,2026-02-23,Quiz_02,Quiz,2026-04-27,2026-04-22,5.3,A TIEMPO
A00582,Pilar Herrera,30,F,pilar.herrera582@alumnos.tup.edu.ar,B1,Tarde,11/03/2026,Quiz_02,Quiz,2026-04-27,2026-04-25,8.0,a tiempo
A00142,Pilar Medina,19,M,pilar.medina142@alumnos.tup.edu.ar,A1,Mañana,2026-02-22,Quiz_03,Quiz,2026-05-25,,,NO ENTREGO
A00415,Antonella Ruiz,23,M,antonella.ruiz415@alumnos.tup.edu.ar,B2,Tarde,2026-02-14,Quiz_03,Quiz,2026-05-25,23/05/2026,"4,9",A tiempo
A00079,Paula Luna,30,F,paula.luna79@alumnos.tup.edu.ar,A1,Mañana,06/03/2026,Quiz_03,Quiz,2026-05-25,24/05/2026,8.5,A tiempo
A00689,Nicolas Molina,20,Femenino,nicolas.molina689@alumnos.tup.edu.ar,A3,Mañana,2026-03-01,Quiz_02,Quiz,2026-04-27,,,no entregó
A00459,Valentina Benitez,21,M,valentina.benitez459@alumnos.tup.edu.ar,A1,Mañana,2026-02-25,TP_02,TP,13/04/2026,2026-04-12,4.7,A tiempo
A00600,Valentino Suarez,37,M,valentino.suarez600@alumnos.tup.edu.ar,B1,Tarde,2026-03-10,Quiz_03,Quiz,2026-05-25,2026-06-03,"7,1",tarde
A00421,Agustin Luna,22,Masculino,agustin.luna421@alumnos.tup.edu.ar,A2,Mañana,2026-03-08,Parcial_01,Parcial,22/06/2026,,,NO ENTREGO
A00054,Gabriel Diaz,20,M,gabriel.diaz54@alumnos.tup.edu.ar,B1,TARDE,28-02-2026,TP_02,TP,2026-04-13,2026-04-08,7.9,a tiempo
A00410,Victoria Molina,17,M,victoria.molina410@alumnos.tup.edu.ar,A3,Mañana,2026-02-23,TP_02,TP,2026-04-13,11-04-2026,"4,8",A tiempo
A00670,Julieta Sanchez,18,M,julieta.sanchez670@@alumnos.tup.edu.ar,A3,Mañana,2026-02-23,TP_02,TP,2026-04-13,17-04-2026,5.1,Tarde
A00089,Maximo Silva,21,M,maximo.silva89@alumnos.tup.edu.ar,A1,Mañana,2026-02-17,TP_01,TP,2026-03-16,22/03/2026,"5,3",TARDE
A00105,Agustin Alvarez,20,F,agustin.alvarez105@alumnos.tup.edu.ar,A2,Mañana,2026-03-04,Parcial_01,Parcial,2026-06-22,2026-06-20,6.6,A tiempo
A00092,Mia Vega,23,Femenino,mia.vega92@alumnos.tup.edu.ar,B1,Tarde,01-03-2026,Quiz_03,Quiz,25/05/2026,21/05/2026,"5,1",A tiempo
A00620,Benjamin Molina,20,M,benjamin.molina620@alumnos.tup.edu.ar,A2,Mañana,2026-02-16,TP_01,TP,2026-03-16,23/03/2026,3.5,Tarde
A00114,Sofia Flores,20,X,sofia.flores114@alumnos.tup.edu.ar,B1,Tarde,27-02-2026,TP_01,TP,2026-03-16,12/03/2026,8.1,A tiempo
A00391,Pilar Torres,21,F,pilar.torres391@alumnos.tup.edu.ar,B1,Tarde,09/03/2026,TP_04,TP,2026-06-08,,,
A00497,Martina Ramirez,17,F,martina.ramirez497@alumnos.tup.edu.ar,A2,Mañana,20/02/2026,Parcial_01,Parcial,2026-06-22,20/06/2026,4.9,a tiempo
A00256,  Mora Aguirre ,17,Masculino,mora.aguirre256@alumnos.tup.edu.ar,B2,Tarde,18-02-2026,TP_03,TP,2026-05-11,,,No entrego
A00488,Santino Suarez,21,F,santino.suarez488@alumnos.tup.edu.ar,C4,Noche,2026-03-05,Parcial_01,Parcial,2026-06-22,2026-07-04,7.9,TARDE
A00018,Joaquin Luna,21,F,joaquin.luna18@alumnos.tup.edu.ar,C1,Noche,17-02-2026,Parcial_01,Parcial,2026-06-22,,,
A00645,Paula Herrera,25,F,paula.herrera645@alumnos.tup.edu.ar,B1,TARDE,2026-03-06,Quiz_02,Quiz,27/04/2026,2026-05-04,9.8,TARDE
A00292,Mateo Gonzalez,26,F,mateo.gonzalez292@@alumnos.tup.edu.ar,B1,Tarde,2026-03-10,TP_01,TP,2026-03-16,2026-03-15,5.0,A TIEMPO
A00126,Victoria Herrera,21,Femenino,victoria.herrera126@alumnos.tup.edu.ar,C4,Noche,2026-02-14,TP_01,TP,16-03-2026,27/03/2026,"6,9",TARDE
A00571,Catalina Gonzalez,23,Femenino,catalina.gonzalez571@alumnos.tup.edu.ar,A1,Mañana,2026-02-26,Quiz_02,Quiz,2026-04-27,2026-04-27,5.6,A tiempo
A00024,Ignacio Fernandez,17,X,,B1,Tarde,2026-03-11,TP_01,TP,2026-03-16,2026-03-11,4.4,a tiempo
A00291,Sofia Garcia,25,F,sofia.garcia291@alumnos.tup.edu.ar,C4,Noche,2026-02-28,Quiz_01,Quiz,2026-03-30,2026-04-08,4.3,tarde
A00191,Antonella Silva,24,Masculino,antonella.silva191@alumnos.tup.edu.ar,A3,Mañana,2026-02-26,TP_03,TP,2026-05-11,2026-05-20,5.0,TARDE
A00483,Antonella Vega,33,Masculino,antonella.vega483@alumnos.tup.edu.ar,A3,Mañana,2026-02-15,Quiz_02,Quiz,2026-04-27,,,NO ENTREGO
A00126,Victoria Herrera,21,Femenino,victoria.herrera126@alumnos.tup.edu.ar,C4,Noche,2026-02-14,TP_04,TP,2026-06-08,,,NO ENTREGO
A00039,Emma Perez,23,M,emma.perez39@alumnos.tup.edu.ar,C3,Noche,2026-03-08,Quiz_02,Quiz,2026-04-27,2026-04-24,9.0,A tiempo
A00594,Mia Vega,24,M,mia.vega594@alumnos.tup.edu.ar,C3,Noche,08/03/2026,TP_01,TP,2026-03-16,15/03/2026,5.2,a tiempo
A00301,Sofia Benitez,23,Masculino,sofia.benitez301@alumnos.tup.edu.ar,C1,Noche,2026-03-09,TP_02,TP,2026-04-13,2026-04-18,7.3,TARDE
A00069,Bautista Acosta,27,M,bautista.acosta69@alumnos.tup.edu.ar,C3,Noche,2026-02-16,TP_01,TP,2026-03-16,17-03-2026,3.3,TARDE
A00426,Manuel Fernandez,24,F,manuel.fernandez426@alumnos.tup.edu.ar,C2,Noche,2026-02-22,Quiz_01,Quiz,2026-03-30,30/03/2026,7.1,A tiempo
A00340,Olivia Alvarez,17,M,olivia.alvarez340@alumnos.tup.edu.ar,B1,Tarde,07/03/2026,TP_02,TP,2026-04-13,2026-04-12,8.8,A TIEMPO
A00597,Manuel Rodriguez,18,M,manuel.rodriguez597@alumnos.tup.edu.ar,C2,Noche,2026-03-07,Parcial_01,Parcial,22-06-2026,2026-06-20,10.0,a tiempo
A00269,Paula Martinez,25,F,paula.martinez269@alumnos.tup.edu.ar,A2,Mañana,05-03-2026,Parcial_01,Parcial,2026-06-22,,,
A00562,BRUNO FERNANDEZ,21,F,bruno.fernandez562@alumnos.tup.edu.ar,B2,Tarde,22/02/2026,Parcial_01,Parcial,22/06/2026,2026-06-18,8.5,A TIEMPO
A00326,Sofia Sosa,17,M,sofia.sosa326@alumnos.tup.edu.ar,C2,Noche,2026-03-01,TP_01,TP,16-03-2026,2026-03-14,7.3,A TIEMPO
A00123,Maximo Vega,25,M,maximo.vega123@alumnos.tup.edu.ar,B2,Tarde,23-02-2026,TP_01,TP,2026-03-16,,,No entrego
A00396,Felipe Suarez,31,F,felipe.suarez396@alumnos.tup.edu.ar,A1,Mañana,22/02/2026,TP_03,TP,2026-05-11,,,no entregó
A00227,Joaquin Alvarez,25,Masculino,joaquin.alvarez227@alumnos.tup.edu.ar,C1,Noche,2026-02-27,Quiz_01,Quiz,2026-03-30,2026-03-26,3.1,a tiempo
A00536,Guadalupe Nuñez,17,Masculino,guadalupe.nuñez536@alumnos.tup.edu.ar,A1,Mañana,2026-02-24,TP_02,TP,13-04-2026,,,
A00052,Valentino Sanchez,22,M,valentino.sanchez52@alumnos.tup.edu.ar,C2,Noche,2026-02-14,Parcial_01,Parcial,2026-06-22,21-06-2026,6.3,A tiempo
A00285,Olivia Torres,22,F,olivia.torres285@alumnos.tup.edu.ar, c1 ,Noche,2026-02-23,TP_01,TP,2026-03-16,2026-03-12,8.6,A TIEMPO
A00535,Valentino Molina,17,F,valentino.molina535@alumnos.tup.edu.ar,A3,Mañana,2026-03-09,TP_01,TP,16/03/2026,2026-03-11,5.6,a tiempo
A00071,Guadalupe Ruiz,17,F,guadalupe.ruiz71@alumnos.tup.edu.ar,B2,Tarde,16-02-2026,TP_03,TP,2026-05-11,2026-05-09,"7,3",A TIEMPO
A00314,Bautista Sosa,20,F,bautista.sosa314@alumnos.tup.edu.ar,B1,Tarde,2026-03-03,Quiz_01,Quiz,2026-03-30,,,NO ENTREGO
A00676,mora vega,17,F,mora.vega676@alumnos.tup.edu.ar,C2,Noche,2026-03-02,Quiz_02,Quiz,27/04/2026,,,
A00286,Felipe Suarez,19,M,felipe.suarez286@alumnos.tup.edu.ar,A3,Mañana,2026-03-03,Quiz_01,Quiz,2026-03-30,2026-04-10,6.9,tarde
A00251,Camila Benitez,19,F,camila.benitez251@alumnos.tup.edu.ar,C4,Noche,02/03/2026,Quiz_01,Quiz,2026-03-30,2026-03-25,"7,9",A TIEMPO
A00479,Manuel Medina,27,Masculino,manuel.medina479@alumnos.tup.edu.ar,A2,Mañana,2026-03-07,TP_02,TP,13/04/2026,2026-04-10,8.2,a tiempo
A00694,Federico Vega,20,M,federico.vega694@alumnos.tup.edu.ar,C3,Noche,20-02-2026,TP_02,TP,13/04/2026,,,NO ENTREGO
A00686,Lucas Luna,20,F,lucas.luna686@alumnos.tup.edu.ar,C4,Noche,2026-02-17,TP_01,TP,2026-03-16,2026-03-12,8.4,A TIEMPO
A00005,Thiago Luna,31,M,thiago.luna5@alumnos.tup.edu.ar,B2,Tarde,2026-02-28,TP_01,TP,2026-03-16,14/03/2026,6.9,A tiempo
A00442,Mateo Fernandez,24,F,mateo.fernandez442@alumnos.tup.edu.ar,C3,Noche,2026-03-11,TP_04,TP,08/06/2026,05-06-2026,8.0,A tiempo
A00402,Mora Acosta,20,M,mora.acosta402@alumnos.tup.edu.ar,C1,Noche,2026-03-04,TP_03,TP,2026-05-11,2026-05-10,6.3,A tiempo
A00179,Lucas Rodriguez,20,Masculino,lucas.rodriguez179@alumnos.tup.edu.ar,A3,Mañana,04-03-2026,Parcial_01,Parcial,2026-06-22,17/06/2026,8.4,A tiempo
A00197,  Valentina Ramirez ,23,M,valentina.ramirez197@alumnos.tup.edu.ar,A1,Mañana,2026-02-27,Quiz_02,Quiz,2026-04-27,22/04/2026,6.7,a tiempo
A00254,  Agustin Martinez ,27,M,agustin.martinez254@alumnos.tup.edu.ar,A1,Mañana,2026-03-01,TP_03,TP,2026-05-11,2026-05-13,6.7,tarde
A00700,Valentina Benitez,23,Femenino,valentina.benitez700@alumnos.tup.edu.ar,A1,Mañana,10/03/2026,Quiz_02,Quiz,2026-04-27,,,
A00592,valentino rodriguez,19,M,valentino.rodriguez592@alumnos.tup.edu.ar,B2,Tarde,2026-03-07,TP_02,TP,2026-04-13,2026-04-10,8.3,a tiempo
A00503,Diego Garcia,23,F,diego.garcia503@alumnos.tup.edu.ar,B1,Tarde,2026-02-19,TP_01,TP,16/03/2026,,,no entregó
A00181,Manuel Ortiz,22,F,manuel.ortiz181@alumnos.tup.edu.ar,B1,Tarde,2026-03-08,TP_04,TP,2026-06-08,,,no entregó
A00672,Maximo Romero,19,F,maximo.romero672@alumnos.tup.edu.ar,A1,Mañana,2026-03-07,TP_01,TP,16/03/2026,14/03/2026,8.4,a tiempo
A00627,Isabella Flores,21,Masculino,isabella.flores627@alumnos.tup.edu.ar,C4,Noche,20/02/2026,Quiz_02,Quiz,2026-04-27,03/05/2026,5.0,tarde
A00582,Pilar Herrera,30,F,pilar.herrera582@alumnos.tup.edu.ar,B1,Tarde,2026-03-11,TP_01,TP,16/03/2026,15-03-2026,10.0,a tiempo
A00106,Paula Diaz,28,M,paula.diaz106@alumnos.tup.edu.ar,A1,Mañana,2026-03-06,Quiz_02,Quiz,2026-04-27,24-04-2026,8.0,A tiempo
A00304,Agustin Sanchez,25,F,agustin.sanchez304@alumnos.tup.edu.ar,C3,Noche,2026-02-14,Quiz_01,Quiz,2026-03-30,2026-03-26,7.1,A tiempo
A00079,Paula Luna,30,F,paula.luna79@alumnos.tup.edu.ar,A1,Mañana,06/03/2026,TP_02,TP,13-04-2026,2026-04-12,9.2,a tiempo
A00392,Tomas Rojas,17,F,tomas.rojas392@alumnos.tup.edu.ar,C3,Noche,27-02-2026,Quiz_02,Quiz,2026-04-27,2026-04-26,"5,4",A tiempo
A00314,Bautista Sosa,20,F,bautista.sosa314@alumnos.tup.edu.ar,B1,Tarde,2026-03-03,TP_04,TP,2026-06-08,,,no entregó
A00108,Bruno Lopez,23,F,bruno.lopez108@alumnos.tup.edu.ar,A2,Mañana,2026-02-27,TP_02,TP,13/04/2026,2026-04-21,4.0,Tarde
A00557,florencia rojas,30,M,florencia.rojas557@alumnos.tup.edu.ar,B2,Tarde,19-02-2026,Quiz_01,Quiz,2026-03-30,2026-03-29,5.2,A TIEMPO
A00456,Lucas Vega,17,M,lucas.vega456@alumnos.tup.edu.ar,A2,Mañana,06/03/2026,Quiz_01,Quiz,2026-03-30,,,No entrego
A00325,Catalina Suarez,23,M,catalina.suarez325@alumnos.tup.edu.ar,C2,Noche,19/02/2026,TP_03,TP,2026-05-11,2026-05-06,"3,4",A tiempo
A00078,  Florencia Ruiz ,18,M,florencia.ruiz78@alumnos.tup.edu.ar,A2,Mañana,2026-02-24,TP_01,TP,2026-03-16,2026-03-15,7.2,a tiempo
A00024,Ignacio Fernandez,17,X,,B1,Tarde,2026-03-11,Quiz_02,Quiz,27/04/2026,2026-04-25,5.7,A tiempo
A00233,Lucia Luna,19,F,lucia.luna233@alumnos.tup.edu.ar,C4,Noche,2026-03-11,TP_03,TP,2026-05-11,,,no entregó
A00256,  Mora Aguirre ,17,Masculino,mora.aguirre256@alumnos.tup.edu.ar,B2,Tarde,2026-02-18,TP_01,TP,2026-03-16,2026-03-19,5.1,Tarde
A00418,FLORENCIA FERNANDEZ,18,Masculino,florencia.fernandez418@alumnos.tup.edu.ar,B2,Tarde,2026-02-14,TP_02,TP,2026-04-13,2026-04-10,5.3,A tiempo
A00120,Mateo Ruiz,25,F,mateo.ruiz120@alumnos.tup.edu.ar,B2,Tarde,05-03-2026,Quiz_02,Quiz,2026-04-27,2026-04-25,8.9,A TIEMPO
A00181,Manuel Ortiz,22,F,manuel.ortiz181@alumnos.tup.edu.ar,B1,Tarde,2026-03-08,Quiz_01,Quiz,2026-03-30,,,No entrego
A00212,Diego Sanchez,27,F,diego.sanchez212@alumnos.tup.edu.ar,C3,Noche,2026-03-05,TP_02,TP,13/04/2026,2026-04-09,7.5,a tiempo
A00259,Agustin Castro,18,Masculino,agustin.castro259@alumnos.tup.edu.ar,C3,Noche,2026-02-21,TP_01,TP,2026-03-16,2026-03-16,"6,3",A tiempo
A00253,Santino Flores,24,M,santino.flores253@alumnos.tup.edu.ar,A1,Mañana,04-03-2026,TP_04,TP,2026-06-08,08/06/2026,7.2,A TIEMPO
A00257,LAUTARO TORRES,23,M,lautaro.torres257@alumnos.tup.edu.ar,A3,Mañana,09/03/2026,Parcial_01,Parcial,2026-06-22,17/06/2026,5.6,A tiempo
A00482,Lucia Gonzalez,21,F,lucia.gonzalez482@alumnos.tup.edu.ar,A3,Mañana,2026-02-15,TP_03,TP,11-05-2026,,,No entrego
A00089,Maximo Silva,21,M,maximo.silva89@alumnos.tup.edu.ar,A1,Mañana,2026-02-17,Quiz_02,Quiz,2026-04-27,22/04/2026,8.1,A tiempo
A00013,Bautista Perez,17,F,bautista.perez13@alumnos.tup.edu.ar,B2,Tarde,2026-02-16,Quiz_03,Quiz,2026-05-25,,,NO ENTREGO
A00442,Mateo Fernandez,24,F,mateo.fernandez442@alumnos.tup.edu.ar,C3,Noche,2026-03-11,TP_01,TP,2026-03-16,16-03-2026,5.9,A tiempo
A00094,Nicolas Rodriguez,20,M,nicolas.rodriguez94@alumnos.tup.edu.ar,A2,Mañana,24/02/2026,TP_01,TP,2026-03-16,2026-03-16,8.3,A TIEMPO
A00441,Mia Acosta,23,Masculino,mia.acosta441@alumnos.tup.edu.ar,B1,Tarde,2026-02-15,Parcial_01,Parcial,2026-06-22,28/06/2026,3.1,Tarde
A00478,renata sanchez,23,F,renata.sanchez478@alumnos.tup.edu.ar, b1 ,Tarde,2026-02-19,TP_02,TP,2026-04-13,2026-04-08,3.8,A tiempo
A00083,Santino Rojas,21,femenino,santino.rojas83@alumnos.tup.edu.ar,A2,Mañana,2026-02-25,TP_04,TP,2026-06-08,,,No entrego
A00091,Martina Aguirre,17,M,martina.aguirre91@alumnos.tup.edu.ar, a1 ,Mañana,2026-02-14,TP_04,TP,08/06/2026,2026-06-05,7.6,a tiempo
A00676,mora vega,17,F,mora.vega676@alumnos.tup.edu.ar,C2,Noche,02/03/2026,TP_04,TP,2026-06-08,,,no entregó
A00429,Thiago Perez,22,Femenino,thiago.perez429@alumnos.tup.edu.ar,C4,Noche,11-03-2026,TP_01,TP,16/03/2026,2026-03-16,"9,1",a tiempo
A00126,Victoria Herrera,21,Femenino,victoria.herrera126@alumnos.tup.edu.ar,C4,Noche,2026-02-14,Quiz_03,Quiz,2026-05-25,2026-05-26,3.9,TARDE
A00029,Delfina Benitez,28,F,delfina.benitez29@alumnos.tup.edu.ar,C4,Noche,2026-03-10,TP_02,TP,2026-04-13,2026-04-08,7.1,A tiempo
